Job ID,Dataset,Preserve order,Parallelism,Num cpus,Batch size map_batches(),Dataset size (bytes),Num records dataset,Num blocks dataset,Total time,Throughput (img/sec),Total time w/o metadata fetching,Throughput w/o metadata fetching (img/sec)
1000000,2024-01-03_11h10m14s,False,200,2,8,884508404,1469,200,70.06095123291016,20.967457251850124,67.27256655693054,21.83653865438349
1000000,2024-01-03_11h10m14s,False,200,2,64,884508404,1469,24,63.46392178535461,23.14700949254915,60.69343972206116,24.2036043224296
1000000,2024-01-03_11h10m14s,False,200,2,128,884508404,1469,12,39.840898275375366,36.871658611873,37.06415796279907,39.63397742569576
1000000,2024-01-03_11h10m14s,False,200,2,256,884508404,1469,6,31.651937007904053,46.41106165582108,28.857802629470825,50.904776737914005
1000000,2024-01-03_11h10m14s,False,200,2,512,884508404,1469,6,28.17084050178528,52.14611895967054,25.401623010635376,57.83095038395562
1000000,2024-01-03_11h10m14s,False,200,3,default,884508404,1469,200,75.00620245933533,19.5850469938992,72.1764657497406,20.352894599931
1000000,2024-01-03_11h10m14s,False,200,3,,884508404,1469,200,70.28822422027588,20.89966016777304,67.3751482963562,21.80329152729222
1000000,2024-01-03_11h10m14s,False,200,3,8,884508404,1469,200,68.6619143486023,21.39468457785438,65.88377356529236,22.296840640801893
1000000,2024-01-03_11h10m14s,False,200,3,64,884508404,1469,24,63.45437979698181,23.15049023723769,60.54824471473694,24.261644692112068
1000000,2024-01-03_11h10m14s,False,200,3,128,884508404,1469,12,54.71057748794556,26.850383736557458,51.916518211364746,28.295426014883056
1000000,2024-01-03_11h10m14s,False,200,3,256,884508404,1469,6,44.950692653656006,32.68025281208922,42.1750910282135,34.83098587783239
1000000,2024-01-03_11h10m14s,False,200,3,512,884508404,1469,6,40.8246808052063,35.98313498173539,38.01401329040527,38.64364408929102
1000000,2024-01-03_11h10m14s,False,200,4,default,884508404,1469,200,79.80764698982239,18.40675744001495,76.99126672744751,19.080086124577285
1000000,2024-01-03_11h10m14s,False,200,4,,884508404,1469,200,83.21605134010315,17.65284432922937,80.4211676120758,18.26633514059325
1000000,2024-01-03_11h10m14s,False,200,4,8,884508404,1469,200,77.5944607257843,18.93176376586193,74.79779005050659,19.639617681325475
1000000,2024-01-03_11h10m14s,False,200,4,64,884508404,1469,24,71.57528328895569,20.52384471982484,68.78967022895813,21.35495046146624
1000000,2024-01-03_11h10m14s,False,200,4,128,884508404,1469,12,70.93780374526978,20.70828137385005,68.14016532897949,21.558503606612845
1000000,2024-01-03_11h10m14s,False,200,4,256,884508404,1469,6,59.2346887588501,24.79965761245805,56.38794660568237,26.05166686193827
1000000,2024-01-03_11h10m14s,False,200,4,512,884508404,1469,6,55.407869815826416,26.512479272040206,52.48289632797241,27.99007110468959
1000000,2024-01-03_11h10m14s,False,200,10,default,884508404,1469,200,60.008028507232666,24.48005769466237,57.18361258506775,25.689177958364898
1000000,2024-01-03_11h10m14s,False,200,10,,884508404,1469,200,66.30791187286377,22.15421898395178,63.5032274723053,23.132682518233462
1000000,2024-01-03_11h10m14s,False,200,10,8,884508404,1469,200,59.35999155044556,24.74730810484716,56.54301738739014,25.980219448416047
1000000,2024-01-03_11h10m14s,False,200,10,64,884508404,1469,24,54.164047718048096,27.12131131053767,51.29093170166016,28.640540369682
1000000,2024-01-03_11h10m14s,False,200,10,128,884508404,1469,12,55.41719031333923,26.508020195430287,52.63443970680237,27.909482995981232
1000000,2024-01-03_11h10m14s,False,200,10,256,884508404,1469,6,54.32542300224304,27.04074664893721,51.50451397895813,28.52177190916026
1000000,2024-01-03_11h10m14s,False,200,10,512,884508404,1469,6,56.87317323684693,25.829401040845493,53.88727641105652,27.260609513725445
1000000,2024-01-03_11h10m14s,False,200,25,default,884508404,1469,200,53.104166746139526,27.66261274793076,50.31137895584106,29.19816611048089
1000000,2024-01-03_11h10m14s,False,200,25,,884508404,1469,200,55.23053240776062,26.59760708360628,52.47253203392029,27.995599660606832
1000000,2024-01-03_11h10m14s,False,200,25,8,884508404,1469,200,53.35049510002136,27.53488973712283,50.57684898376465,29.044909469776464
1000000,2024-01-03_11h10m14s,False,200,25,64,884508404,1469,24,48.61947321891785,30.214231104182588,45.835232734680176,32.04958090871686
1000000,2024-01-03_11h10m14s,False,200,25,128,884508404,1469,12,45.8937578201294,32.008710329570874,43.06739401817322,34.10933104938097
1000000,2024-01-03_11h10m14s,False,200,25,256,884508404,1469,6,50.71729159355164,28.964480433469628,47.9085488319397,30.66258602724878
1000000,2024-01-03_11h10m14s,False,200,25,512,884508404,1469,6,48.47244620323181,30.305877154226582,45.64192271232605,32.18532245582376
1000000,2024-01-03_11h10m14s,False,200,50,default,884508404,1469,200,53.888787508010864,27.25984509823356,50.90992140769959,28.85488642254768
1000000,2024-01-03_11h10m14s,False,200,50,,884508404,1469,200,53.03752517700195,27.697370778472624,50.2474000453949,29.23534349384972
1000000,2024-01-03_11h10m14s,False,200,50,8,884508404,1469,200,54.903515338897705,26.756028114637896,52.09878325462341,28.19643585188021
1000000,2024-01-03_11h10m14s,False,200,50,64,884508404,1469,24,45.40441870689392,32.353679263753165,42.58723521232605,34.493903928631326
1000000,2024-01-03_11h10m14s,False,200,50,128,884508404,1469,12,43.42425751686096,33.82901824929557,40.632068395614624,36.153709569915655
1000000,2024-01-03_11h10m14s,False,200,50,256,884508404,1469,6,42.727938652038574,34.38031523034667,39.94130992889404,36.77896400030954
01000000,2024-01-03_11h10m14s,False,200,50,512,884508404,1469,6,44.296658992767334,33.16277194268433,41.51647615432739,35.383542537168864
