Job ID,Dataset,Preserve order,Parallelism,Num cpus preprocess,Num cpus inference,Batch size preprocess,Batch size inference,Concurrency,Dataset size (bytes),Num records dataset,Num blocks dataset,Total time,Throughput (img/sec),Total time w/o metadata fetching,Throughput w/o metadata fetching (img/sec)
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,8,8,1,2884860,16269,163,1082.13685560226,15.0341427849673,1071.43482279778,15.1843114054457
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,8,8,2,2884860,16269,163,521.188984155655,31.2151647379048,517.550525426865,31.4346120827173
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,8,8,3,2884860,16269,163,351.830775022507,46.2409804797754,347.397836446762,46.8310343161656
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,8,8,4,2884860,16269,163,266.547412157059,61.0360455888191,262.927181243896,61.8764477793133
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,8,8,5,2884860,16269,163,218.0660405159,74.6058394122756,214.435225963593,75.8690645480151
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,8,16,1,2884860,16269,163,1211.39108872414,13.4300145934992,1207.32908463478,13.475199270066
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,8,16,2,2884860,16269,163,609.425708770752,26.6956246936407,604.88581609726,26.8959852703574
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,8,16,3,2884860,16269,163,378.045787572861,43.0344697250845,374.336075544357,43.4609460932712
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,8,16,4,2884860,16269,163,283.280050992966,57.4308001674427,279.577355861664,58.1914080625685
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,8,16,5,2884860,16269,163,239.333794355392,67.9761921788687,235.712733745575,69.0204544382423
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,8,32,1,2884860,16269,163,1257.87631630898,12.9337040447177,1253.81195926666,12.9756299417622
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,8,32,2,2884860,16269,163,618.741279125214,26.2937039258175,614.261215686798,26.4854748835311
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,8,32,3,2884860,16269,163,412.471230268478,39.4427509269203,408.786982297897,39.7982340546848
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,8,32,4,2884860,16269,163,317.382028579712,51.2599912250985,313.786672592163,51.8473262921056
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,8,32,5,2884860,16269,163,264.974668264389,61.3983219851301,261.407955884933,62.2360553064471
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,8,64,1,2884860,16269,163,1288.23724889755,12.6288849464046,1284.59116077423,12.6647298352844
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,8,64,2,2884860,16269,163,660.054661750793,24.6479586354962,655.752786874771,24.8096543783456
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,8,64,3,2884860,16269,163,419.825451612472,38.7518192084681,416.238502264023,39.0857643190357
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,8,64,4,2884860,16269,163,325.531126976013,49.9767876305076,321.850672960281,50.5482864160663
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,8,64,5,2884860,16269,163,267.539422988892,60.8097297147699,263.852211713791,61.659517251451
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,16,8,1,2884860,16269,163,1013.13808965683,16.0580281859807,1009.10006284714,16.1222861824997
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,16,8,2,2884860,16269,163,530.458466291428,30.6696961851524,526.018100976944,30.9285934643399
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,16,8,3,2884860,16269,163,333.249835729599,48.8192288658794,329.583325147629,49.3623273953945
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,16,8,4,2884860,16269,163,253.396152496338,64.2038161973873,249.75986289978,65.1385687480465
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,16,8,5,2884860,16269,163,224.520043134689,72.4612367468692,220.790837049484,73.685123066741
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,16,16,1,2884860,16269,163,1158.23925733566,14.046320651766,1154.18125915527,14.0957062601302
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,16,16,2,2884860,16269,163,593.588396310806,27.4078807825641,589.301932811737,27.6072401839507
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,16,16,3,2884860,16269,163,383.302477359772,42.4442860689621,379.750883340836,42.8412433353004
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,16,16,4,2884860,16269,163,285.763804912567,56.9316327691595,282.170628547668,57.656603324508
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,16,16,5,2884860,16269,163,245.909385681152,66.1585158896476,242.37109541893,67.1243407629924
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,16,32,1,2884860,16269,163,1325.40070271492,12.2747784626,1321.72997522354,12.3088681538364
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,16,32,2,2884860,16269,163,616.918450117111,26.3713947879361,612.574905872345,26.5583846873909
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,16,32,3,2884860,16269,163,428.585425376892,37.9597602641137,424.903326749802,38.2887093976079
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,16,32,4,2884860,16269,163,314.588919639587,51.7151081437922,310.875178098679,52.3329012612125
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,16,32,5,2884860,16269,163,264.415045261383,61.5282688771267,260.866446733475,62.3652455258913
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,16,64,1,2884860,16269,163,1341.68132066727,12.1258302917334,1338.11495184898,12.158148279802
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,16,64,2,2884860,16269,163,673.954627513885,24.139607231445,669.518662691116,24.2995466841911
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,16,64,3,2884860,16269,163,423.986599206924,38.3714957747049,420.346759319305,38.7037597871468
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,16,64,4,2884860,16269,163,323.70623087883,50.2585321136121,319.947881937027,50.848906707881
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,16,64,5,2884860,16269,163,282.387218475342,57.6123809280009,278.739241838455,58.366378170135
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,32,8,1,2884860,16269,163,1124.01182150841,14.4740470595471,1120.3867752552,14.5208782889232
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,32,8,2,2884860,16269,163,521.20639705658,31.2141218754725,516.64214348793,31.4898817393515
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,32,8,3,2884860,16269,163,342.735300540924,47.4681189078667,339.151699781418,47.9696843934007
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,32,8,4,2884860,16269,163,270.777709007263,60.0824937165105,267.201474428177,60.8866400711912
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,32,8,5,2884860,16269,163,221.540362358093,73.4358282474194,217.97964143753,74.6354104113087
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,32,16,1,2884860,16269,163,1150.84215354919,14.1366041814044,1147.25181245804,14.1808448880485
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,32,16,2,2884860,16269,163,568.01761341095,28.6417174677112,563.461381673813,28.873318614439
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,32,16,3,2884860,16269,163,381.667704582214,42.6260849547346,378.057922363281,43.0330884175121
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,32,16,4,2884860,16269,163,290.987560510635,55.9096064843823,287.424034833908,56.6027820512688
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,32,16,5,2884860,16269,163,245.843816280365,66.1761611341345,241.945500850677,67.2424159275473
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,32,32,1,2884860,16269,163,1255.98687267304,12.9531608601734,1252.39861774445,12.990273040464
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,32,32,2,2884860,16269,163,627.223381519318,25.9381274349048,622.754951000214,26.1242403193586
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,32,32,3,2884860,16269,163,425.638526439667,38.2225738259295,422.04256105423,38.5482448958733
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,32,32,4,2884860,16269,163,328.551335334778,49.5173759784683,324.90158367157,50.0736248070914
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,32,32,5,2884860,16269,163,265.548249483109,61.2657023033205,261.941635370255,62.1092556630173
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,32,64,1,2884860,16269,163,1150.67756533623,14.1386262234514,1147.0098938942,14.1838358035129
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,32,64,2,2884860,16269,163,701.275003194809,23.1991728293224,696.957100629807,23.3429001373234
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,32,64,3,2884860,16269,163,437.628980636597,37.175325949242,433.919605493546,37.4931203707549
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,32,64,4,2884860,16269,163,335.51747751236,48.489277281839,331.720469236374,49.0443053980103
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,32,64,5,2884860,16269,163,277.688580274582,58.5872129992274,274.076488256454,59.3593419979062
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,64,8,1,2884860,16269,163,881.643213272095,18.4530428580286,878.027475118637,18.5290329300934
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,64,8,2,2884860,16269,163,528.941800355911,30.7576372089576,524.459186077118,31.0205263477028
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,64,8,3,2884860,16269,163,356.9848549366,45.5733619368513,353.362757205963,46.0405055944177
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,64,8,4,2884860,16269,163,265.335296630859,61.3148729421921,261.647512435913,62.1790738560332
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,64,8,5,2884860,16269,163,221.813383579254,73.345439023913,218.101651191711,74.5936580998167
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,64,16,1,2884860,16269,163,1098.01993513107,14.8166708813515,1093.77450585365,14.874181024454
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,64,16,2,2884860,16269,163,591.035342931747,27.5262726579089,586.625817298889,27.7331810504188
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,64,16,3,2884860,16269,163,374.209713220596,43.4756218912186,370.501856803894,43.910711110447
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,64,16,4,2884860,16269,163,289.412534236908,56.2138749204362,285.815697193146,56.9212963450566
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,64,16,5,2884860,16269,163,252.754406452179,64.3668303487247,249.090607404709,65.3135827541141
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,64,32,1,2884860,16269,163,1158.30840039253,14.0454821828856,1154.6041738987,14.0905432076044
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,64,32,2,2884860,16269,163,603.606190681458,26.9530038809454,599.27589392662,27.1477631002326
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,64,32,3,2884860,16269,163,429.11174416542,37.9132014474262,425.522283315659,38.2330153740302
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,64,32,4,2884860,16269,163,309.363767147064,52.5885760638094,305.796075820923,53.2021215652463
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,64,32,5,2884860,16269,163,265.890417337418,61.1868609742128,262.265258312225,62.0326157749489
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,64,64,1,2884860,16269,163,1329.94049692154,12.232878115719,1326.20767712593,12.2673094724177
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,64,64,2,2884860,16269,163,663.21441411972,24.5305283685574,658.655993938446,24.7002990175785
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,64,64,3,2884860,16269,163,450.630458831787,36.1027526682855,447.027229547501,36.3937561845352
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,64,64,4,2884860,16269,163,335.879792451859,48.4369716952586,332.244706392288,48.9669201254056
8000000,2024-02-26_22h34m46s,False,-1,5.5,5.5,64,64,5,2884860,16269,163,282.480094432831,57.5934386904862,278.787563800812,58.3562615856993
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,8,8,1,2869944,16269,50,988.090703725815,16.4650876064861,984.385495901108,16.527061875396
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,8,8,2,2869944,16269,50,488.488137245178,33.3048005868654,484.113201856613,33.6057763713261
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,8,8,3,2869944,16269,50,330.579247713089,49.2136155325755,326.961683034897,49.7581240987911
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,8,8,4,2869944,16269,50,248.209228277206,65.5455081703504,244.597965717316,66.5132269284784
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,8,8,5,2869944,16269,50,222.007828235626,73.2811997184758,218.39742064476,74.4926380172903
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,8,16,1,2869944,16269,50,1100.29924225807,14.7859776460558,1096.29126214981,14.8400343610299
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,8,16,2,2869944,16269,50,535.163685798645,30.400044755879,530.838675737381,30.6477292322398
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,8,16,3,2869944,16269,50,358.660176753998,45.360486205188,355.109617233276,45.8140225172011
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,8,16,4,2869944,16269,50,271.025436401367,60.0275760681994,267.456203460693,60.828650782785
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,8,16,5,2869944,16269,50,246.713527202606,65.9428778975689,243.123299121857,66.9166635150248
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,8,32,1,2869944,16269,50,1138.11780047417,14.2946538514923,1134.56120419502,14.3394644024894
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,8,32,2,2869944,16269,50,616.772349834442,26.3776416117989,596.818530082703,27.2595423566114
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,8,32,3,2869944,16269,50,424.929793119431,38.2863246198118,421.170532464981,38.6280585794608
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,8,32,4,2869944,16269,50,299.492616653442,54.3218733796889,295.797752141952,55.0004179619071
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,8,32,5,2869944,16269,50,269.499986171722,60.3673500362763,265.641316652298,61.2442379258899
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,8,64,1,2869944,16269,50,1219.80149793625,13.3374159873759,1215.82954025269,13.3809875984908
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,8,64,2,2869944,16269,50,715.849203824997,22.726853523158,711.483218669891,22.8663158498871
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,8,64,3,2869944,16269,50,462.243503808975,35.1957352909026,458.593939304352,35.4758286266903
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,8,64,4,2869944,16269,50,349.549185037613,46.542806267019,345.866564512253,47.0383716418002
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,8,64,5,2869944,16269,50,292.250759840012,55.667947651894,288.55645608902,56.3806480731833
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,16,8,1,2869944,16269,50,1064.64049887657,15.2812146608807,1061.04414057732,15.3330096061301
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,16,8,2,2869944,16269,50,501.677797555923,32.4291807994282,497.234149932861,32.7189916505065
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,16,8,3,2869944,16269,50,338.533743858337,48.05724774901,334.894834756851,48.5794294552558
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,16,8,4,2869944,16269,50,252.855753898621,64.3410313950097,249.186647176742,65.2884100505625
