Job ID,Dataset,Preserve order,Parallelism,Num cpus preprocess,Num cpus inference,Batch size preprocess,Batch size inference,Concurrency,Dataset size (bytes),Num records dataset,Num blocks dataset,Total time,Throughput (img/sec),Total time w/o metadata fetching,Throughput w/o metadata fetching (img/sec)
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,8,16,3,1130888,6388,50,149.497571706772,42.7297910398811,147.901002883911,43.1910526327803
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,8,16,5,1130888,6388,50,93.4116425514221,68.3854798558271,91.7354328632355,69.6350341478587
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,8,32,2,1130888,6388,50,229.111690998077,27.8815977140756,227.36797952652,28.0954249287988
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,8,32,3,1130888,6388,50,169.693070411682,37.64443641984,167.995058774948,38.0249279150382
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,8,32,5,1130888,6388,50,111.803829193115,57.135789052146,109.512203454971,58.3313986794776
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,8,64,2,1130888,6388,50,245.750578165054,25.9938350814768,243.927532434463,26.188105689612
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,8,64,3,1130888,6388,50,197.555581092834,32.3352039191349,195.907204866409,32.6072744713806
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,8,64,5,1130888,6388,50,113.685106754303,56.190297765263,111.936607599258,57.0680149863888
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,16,8,2,1130888,6388,50,188.663099050522,33.8592975104759,186.872103691101,34.1838073945983
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,16,8,3,1130888,6388,50,138.529284238815,46.1129936179235,136.930199146271,46.6515059484888
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,16,8,5,1130888,6388,50,91.2427427768707,70.0110475155434,89.4432034492493,71.4196244505554
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,16,16,2,1130888,6388,50,207.896405935287,30.7268419156241,206.162799835205,30.9852214129135
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,16,16,3,1130888,6388,50,156.606775760651,40.7900614068134,154.831097602844,41.2578616240634
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,16,16,5,1130888,6388,50,92.5095138549805,69.0523572528328,90.7898578643799,70.3602819771154
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,16,32,2,1130888,6388,50,246.063081026077,25.960822620615,244.315006732941,26.1465723510905
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,16,32,3,1130888,6388,50,173.017860174179,36.9210438365677,171.415556192398,37.2661626627986
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,16,32,5,1130888,6388,50,105.570703268051,60.5092113839617,103.886408567429,61.4902381176629
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,16,64,2,1130888,6388,50,266.185926198959,23.9982635115927,264.494781017303,24.1517052829186
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,16,64,3,1130888,6388,50,185.940706729889,34.3550377555555,184.271200895309,34.6662960297808
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,16,64,5,1130888,6388,50,118.531883716583,53.8926725848219,116.883684635162,54.6526234173686
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,32,8,2,1130888,6388,50,203.731875658035,31.3549363808061,202.052515745163,31.6155430009929
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,32,8,3,1130888,6388,50,151.911128997803,42.0509020118756,150.183816671371,42.5345429459824
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,32,8,5,1130888,6388,50,102.592994689941,62.2654599303387,99.8029923439026,64.0060969112844
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,32,16,2,1130888,6388,50,221.128422498703,28.8881905266496,219.37952208519,29.1184880853164
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,32,16,3,1130888,6388,50,171.335664987564,37.2835393055127,169.665311813355,37.6505953499046
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,32,16,5,1130888,6388,50,108.929411411285,58.6434822077647,107.231736898422,59.5719157850738
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,32,32,2,1130888,6388,50,226.742727279663,28.1728992000748,225.05070734024,28.3847141628503
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,32,32,3,1130888,6388,50,172.350780487061,37.0639458779799,170.70981836319,37.4202260962481
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,32,32,5,1130888,6388,50,126.962133646011,50.3142142980258,110.13333439827,58.0024207466506
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,32,64,2,1130888,6388,50,260.858448028564,24.4883769273231,259.151840448379,24.6496416500365
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,32,64,3,1130888,6388,50,200.776142597198,31.8165291820341,199.151715517044,32.0760480692585
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,32,64,5,1130888,6388,50,128.451378583908,49.7308792667194,126.684987068176,50.4242858434541
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,64,8,2,1130888,6388,50,196.749695539474,32.4676487172421,195.075204849243,32.7463452104881
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,64,8,3,1130888,6388,50,145.866152048111,43.7935731511794,144.194259643555,44.3013474724376
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,64,8,5,1130888,6388,50,94.4001224040985,67.6694037816487,92.7065744400024,68.9055769624426
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,64,16,2,1130888,6388,50,212.284270524979,30.0917255159908,210.601419687271,30.3321791917915
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,64,16,3,1130888,6388,50,163.280973434448,39.122745691889,161.334238052368,39.5948192839668
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,64,16,5,1130888,6388,50,106.844319105148,59.7879237146282,105.14390540123,60.7548290661579
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,64,32,2,1130888,6388,50,224.367223501205,28.4711817542533,222.546872377396,28.704065493076
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,64,32,3,1130888,6388,50,173.875378608704,36.7389566660604,172.22353887558,37.0913293368969
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,64,32,5,1130888,6388,50,107.232946395874,59.5712438639641,105.464716434479,60.5700201542629
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,64,64,2,1130888,6388,50,255.945151805878,24.9584723716314,254.206668376923,25.1291598319846
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,64,64,3,1130888,6388,50,189.038363933563,33.792082554444,187.599877357483,34.0511949686794
5000000,2024-02-15_22h39m22s,False,50,5.5,5.5,64,64,5,1130888,6388,50,121.484048366547,52.5830352699958,119.639632225037,53.39367800784
5000000,2024-02-15_22h39m22s,False,100,5.5,5.5,8,8,2,1137488,6388,100,200.527251958847,31.8560192572278,198.828219413757,32.1282362173485
5000000,2024-02-15_22h39m22s,False,100,5.5,5.5,8,8,3,1137488,6388,100,147.222868442535,43.3899982222761,145.567050457001,43.8835573019113
5000000,2024-02-15_22h39m22s,False,100,5.5,5.5,8,8,5,1137488,6388,100,94.2812144756317,67.7547487644113,92.5337748527527,69.03425273815
5000000,2024-02-15_22h39m22s,False,100,5.5,5.5,8,16,2,1137488,6388,100,212.317000150681,30.0870867404233,210.562039136887,30.3378520942569
5000000,2024-02-15_22h39m22s,False,100,5.5,5.5,8,16,3,1137488,6388,100,162.842486858368,39.2280916561779,161.505464792252,39.5528411884826
5000000,2024-02-15_22h39m22s,False,100,5.5,5.5,8,16,5,1137488,6388,100,103.083010435104,61.9694746305605,101.416648626328,62.9876858141582
5000000,2024-02-15_22h39m22s,False,100,5.5,5.5,8,32,2,1137488,6388,100,264.953963041306,24.1098488457186,263.248819112778,24.2660157851015
5000000,2024-02-15_22h39m22s,False,100,5.5,5.5,8,32,3,1137488,6388,100,169.727785110474,37.6367369422875,168.06079697609,38.0100541883592
5000000,2024-02-15_22h39m22s,False,100,5.5,5.5,8,32,5,1137488,6388,100,109.269844532013,58.4607768717791,107.624493122101,59.3545187966903
5000000,2024-02-15_22h39m22s,False,100,5.5,5.5,8,64,2,1137488,6388,100,265.646979093552,24.0469514157372,263.97763633728,24.1990196163365
5000000,2024-02-15_22h39m22s,False,100,5.5,5.5,8,64,3,1137488,6388,100,185.392569541931,34.4566128825093,183.76869058609,34.7610900400219
5000000,2024-02-15_22h39m22s,False,100,5.5,5.5,8,64,5,1137488,6388,100,120.26788854599,53.1147597021066,118.516912460327,53.8994803981107
7000000,2024-02-15_22h39m22s,False,100,5.5,5.5,16,8,2,1137488,6388,100,219.858736515045,29.0550200608601,214.743702173233,29.7470889034353
7000000,2024-02-15_22h39m22s,False,100,5.5,5.5,16,8,3,1137488,6388,100,144.298062801361,44.2694785777799,142.316962242126,44.8857247889537
7000000,2024-02-15_22h39m22s,False,100,5.5,5.5,16,8,5,1137488,6388,100,92.8512227535248,68.7982323825402,90.8312470912933,70.3282207892566
7000000,2024-02-15_22h39m22s,False,100,5.5,5.5,16,16,2,1137488,6388,100,227.433893203735,28.0872824626786,225.719762563705,28.300579122739
7000000,2024-02-15_22h39m22s,False,100,5.5,5.5,16,16,3,1137488,6388,100,158.050225019455,40.4175318270738,156.391438484192,40.8462257391775
7000000,2024-02-15_22h39m22s,False,100,5.5,5.5,16,16,5,1137488,6388,100,103.765386343002,61.561954570131,102.013439416885,62.6192003378591
7000000,2024-02-15_22h39m22s,False,100,5.5,5.5,16,32,2,1137488,6388,100,250.481770992279,25.5028538591613,248.82951259613,25.6721959278529
7000000,2024-02-15_22h39m22s,False,100,5.5,5.5,16,32,3,1137488,6388,100,170.740561485291,37.4134883031314,169.059567213058,37.7854983619441
7000000,2024-02-15_22h39m22s,False,100,5.5,5.5,16,32,5,1137488,6388,100,110.140352725983,57.9987247352717,108.482340335846,58.8851602963548
7000000,2024-02-15_22h39m22s,False,100,5.5,5.5,16,64,2,1137488,6388,100,287.336546421051,22.2317699560546,285.591048240662,22.3676478634476
7000000,2024-02-15_22h39m22s,False,100,5.5,5.5,16,64,3,1137488,6388,100,195.402737855911,32.6914559647085,193.634588241577,32.9899738368559
7000000,2024-02-15_22h39m22s,False,100,5.5,5.5,16,64,5,1137488,6388,100,119.328857421875,53.5327341433923,117.624210119247,54.3085474795014
7000000,2024-02-15_22h39m22s,False,100,5.5,5.5,32,8,2,1137488,6388,100,208.426457643509,30.6487001325234,206.79434633255,30.8905930616078
7000000,2024-02-15_22h39m22s,False,100,5.5,5.5,32,8,3,1137488,6388,100,144.475340604782,44.2151579173267,142.718044519424,44.7595818840593
7000000,2024-02-15_22h39m22s,False,100,5.5,5.5,32,8,5,1137488,6388,100,147.619852542877,43.2733124302814,94.3304767608643,67.7193651442483
7000000,2024-02-15_22h39m22s,False,100,5.5,5.5,32,16,2,1137488,6388,100,327.205163240433,19.5229193107385,325.233390331268,19.6412797391235
7000000,2024-02-15_22h39m22s,False,100,5.5,5.5,32,16,3,1137488,6388,100,162.982361793518,39.1944252721834,161.250337839127,39.6154208766562
7000000,2024-02-15_22h39m22s,False,100,5.5,5.5,32,16,5,1137488,6388,100,101.402268648148,62.9966181739534,99.6864159107208,64.0809476561089
7000000,2024-02-15_22h39m22s,False,100,5.5,5.5,32,32,2,1137488,6388,100,313.29394030571,20.3897974974129,311.607124090195,20.5001731544205
7000000,2024-02-15_22h39m22s,False,100,5.5,5.5,32,32,3,1137488,6388,100,175.702249765396,36.3569618973547,173.975878000259,36.7177339377501
7000000,2024-02-15_22h39m22s,False,100,5.5,5.5,32,32,5,1137488,6388,100,111.58526968956,57.2476996092045,109.864156007767,58.1445325948566
7000000,2024-02-15_22h39m22s,False,100,5.5,5.5,32,64,2,1137488,6388,100,283.27876496315,22.550225396637,281.603706598282,22.6843605049301
7000000,2024-02-15_22h39m22s,False,100,5.5,5.5,32,64,3,1137488,6388,100,196.932023525238,32.4375887966303,194.505064487457,32.8423324957275
7000000,2024-02-15_22h39m22s,False,100,5.5,5.5,32,64,5,1137488,6388,100,122.445995569229,52.1699380229084,120.780426025391,52.8893646943844
7000000,2024-02-15_22h39m22s,False,100,5.5,5.5,64,8,2,1137488,6388,100,214.296877384186,29.8091137769953,212.592188835144,30.0481406913479
7000000,2024-02-15_22h39m22s,False,100,5.5,5.5,64,8,3,1137488,6388,100,148.734535217285,42.9490030050373,146.271104574204,43.6723303525705
7000000,2024-02-15_22h39m22s,False,100,5.5,5.5,64,8,5,1137488,6388,100,92.0027532577515,69.4327047159515,90.2932362556458,70.747270392588
7000000,2024-02-15_22h39m22s,False,100,5.5,5.5,64,16,2,1137488,6388,100,235.411828041077,27.1354249833418,233.75214266777,27.3280917432239
7000000,2024-02-15_22h39m22s,False,100,5.5,5.5,64,16,3,1137488,6388,100,158.49680185318,40.303652346988,156.786822557449,40.7432199709215
7000000,2024-02-15_22h39m22s,False,100,5.5,5.5,64,16,5,1137488,6388,100,99.4472553730011,64.2350558196931,97.681312084198,65.3963369625273
7000000,2024-02-15_22h39m22s,False,100,5.5,5.5,64,32,2,1137488,6388,100,241.126797914505,26.4922856159064,239.446164131164,26.6782306710947
7000000,2024-02-15_22h39m22s,False,100,5.5,5.5,64,32,3,1137488,6388,100,173.490995407104,36.8203547683283,171.853585481644,37.1711767438354
7000000,2024-02-15_22h39m22s,False,100,5.5,5.5,64,32,5,1137488,6388,100,114.941365480423,55.5761624485661,113.282085895538,56.3902045897232
7000000,2024-02-15_22h39m22s,False,100,5.5,5.5,64,64,2,1137488,6388,100,292.343174695969,21.8510317767582,290.701003313065,21.9744683616402
7000000,2024-02-15_22h39m22s,False,100,5.5,5.5,64,64,3,1137488,6388,100,202.293380022049,31.5778993820942,200.647078275681,31.8369948613115
7000000,2024-02-15_22h39m22s,False,100,5.5,5.5,64,64,5,1137488,6388,100,125.038904190063,51.0880996708834,123.393064022064,51.7695224656853
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,8,8,2,1150688,6388,200,212.340801954269,30.0837142047516,207.098871469498,30.8451704959718
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,8,8,3,1150688,6388,200,153.436444044113,41.6328730752092,151.785315990448,42.0857574944997
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,8,8,5,1150688,6388,200,95.6372611522675,66.7940499658333,93.9133634567261,68.0201386136436
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,8,16,2,1150688,6388,200,227.146788358688,28.1227837124982,225.455587863922,28.3337399641458
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,8,16,3,1150688,6388,200,170.309078454971,37.5082764697652,168.616097211838,37.8848763886081
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,8,16,5,1150688,6388,200,102.919406414032,62.0679833140688,101.252210855484,63.0899804165018
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,8,32,2,1150688,6388,200,249.559465408325,25.5971056419281,247.817693948746,25.7770133286818
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,8,32,3,1150688,6388,200,186.111368179321,34.3235346797572,183.544834136963,34.8034856444568
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,8,32,5,1150688,6388,200,109.241273164749,58.4760669199279,107.570390939713,59.3843709611517
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,8,64,2,1137488,6388,100,265.921927690506,24.0220881951288,264.175775051117,24.1808697211694
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,8,64,3,1137488,6388,100,200.424830198288,31.8722984256996,198.711216688156,32.1471535752554
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,8,64,5,1137488,6388,100,125.099977016449,51.0631588618123,123.461208343506,51.7409483165488
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,16,8,2,1150688,6388,200,214.883473157883,29.7277399053696,213.235244989395,29.9575241434299
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,16,8,3,1150688,6388,200,153.864209890366,41.5171273719321,152.061487197876,42.0093221348504
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,16,8,5,1150688,6388,200,93.5508658885956,68.2837078986218,91.8843865394592,69.5221488719056
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,16,16,2,1150688,6388,200,240.079710960388,26.6078294348413,238.387346029282,26.7967243496865
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,16,16,3,1150688,6388,200,171.028149366379,37.3505766370397,169.363858222961,37.7176102801722
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,16,16,5,1150688,6388,200,105.701415061951,60.4343848779702,104.041392803192,61.3986397902586
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,16,32,2,1150688,6388,200,264.348224639893,24.1650951456248,262.598030090332,24.3261535427458
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,16,32,3,1150688,6388,200,178.343198060989,35.8185793988927,176.591316461563,36.1739191258049
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,16,32,5,1150688,6388,200,117.01576256752,54.5909359545814,115.322845697403,55.3923202412257
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,16,64,2,1137488,6388,100,273.95507144928,23.3176920806983,272.284500837326,23.4607551305921
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,16,64,3,1137488,6388,100,200.327414274216,31.8877973997901,197.934251785278,32.2733430034625
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,16,64,5,1137488,6388,100,121.588863611221,52.5377062526511,119.831348419189,53.3082543447124
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,32,8,2,1150688,6388,200,229.183715820312,27.8728354548907,227.412705183029,28.0898993521876
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,32,8,3,1150688,6388,200,160.019018888474,39.9202547570434,158.21722650528,40.3748703039415
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,32,8,5,1150688,6388,200,97.5796508789062,65.4644686926308,95.8817718029022,66.6237166865396
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,32,16,2,1150688,6388,200,241.625762939453,26.4375781882196,239.92417550087,26.625078471831
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,32,16,3,1150688,6388,200,167.126005172729,38.2226571705452,164.683337688446,38.7895951689117
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,32,16,5,1150688,6388,200,105.565654993057,60.5121050063121,103.895283222198,61.4849856690619
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,32,32,2,1150688,6388,200,263.790424108505,24.216193675675,262.042046308517,24.3777671941969
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,32,32,3,1150688,6388,200,178.734867334366,35.7400886311104,177.029255867004,36.0844311789859
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,32,32,5,1150688,6388,200,114.909873247147,55.5913936678076,113.149567365646,56.456247679295
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,32,64,2,1137488,6388,100,259.588988304138,24.6081316535497,257.705961227417,24.7879403703929
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,32,64,3,1137488,6388,100,204.829257011414,31.1869509913032,203.113448858261,31.4504038797438
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,32,64,5,1137488,6388,100,123.083167552948,51.8998667892749,120.668314218521,52.9385037105252
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,64,8,2,1137488,6388,100,207.218679189682,30.8273367293911,205.421442508697,31.0970457708159
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,64,8,3,1137488,6388,100,155.496671676636,41.0812651558499,138.445822000504,46.1407928942541
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,64,8,5,1137488,6388,100,98.7585189342499,64.6830275396588,96.9916739463806,65.861323349584
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,64,16,2,1137488,6388,100,238.228326320648,26.8146114219933,221.034475326538,28.9004689904726
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,64,16,3,1137488,6388,100,164.713412046433,38.7825127330811,163.03905749321,39.1807956830592
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,64,16,5,1137488,6388,100,105.483838796616,60.5590398764001,103.730512142181,61.5826517008235
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,64,32,2,1137488,6388,100,261.171095609665,24.4590619229443,259.427950382233,24.6234069636218
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,64,32,3,1137488,6388,100,184.027566194534,34.7121908532295,182.305006742477,35.0401786223219
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,64,32,5,1137488,6388,100,109.226948738098,58.4837356879482,107.582007169724,59.3779588990394
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,64,64,2,1137488,6388,100,281.694686889648,22.6770340276331,280.00443983078,22.813923964422
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,64,64,3,1137488,6388,100,197.208790063858,32.3920652721996,195.482946872711,32.6780422650348
6000000,2024-02-15_22h39m22s,False,200,5.5,5.5,64,64,5,1137488,6388,100,121.702392339706,52.4886970353816,120.010823965073,53.2285321352275
